,target_end_date,value,model,Start
4470,2021-02-20,16687.301,TTU-squider,2021-01-30
4471,2021-02-27,15153.289,TTU-squider,2021-01-30
4472,2021-02-06,18316.0,UA-EpiCovDA,2021-01-30
4473,2021-02-13,15199.0,UA-EpiCovDA,2021-01-30
4474,2021-02-20,12897.0,UA-EpiCovDA,2021-01-30
4475,2021-02-27,11104.0,UA-EpiCovDA,2021-01-30
4476,2021-02-06,19713.052973510523,UCLA-SuEIR,2021-01-30
4477,2021-02-13,15183.518188528018,UCLA-SuEIR,2021-01-30
4478,2021-02-20,11969.637814702466,UCLA-SuEIR,2021-01-30
4479,2021-02-27,9739.281888696132,UCLA-SuEIR,2021-01-30
4480,2021-02-06,22462.0,UCM_MESALab-FoGSEIR,2021-01-30
4481,2021-02-13,23356.0,UCM_MESALab-FoGSEIR,2021-01-30
4482,2021-02-20,24258.0,UCM_MESALab-FoGSEIR,2021-01-30
4483,2021-02-27,25166.0,UCM_MESALab-FoGSEIR,2021-01-30
4484,2021-02-06,21022.852399525706,UCSD_NEU-DeepGLEAM,2021-01-30
4485,2021-02-13,20180.334020104918,UCSD_NEU-DeepGLEAM,2021-01-30
4486,2021-02-20,19120.30072121813,UCSD_NEU-DeepGLEAM,2021-01-30
4487,2021-02-27,17881.83685409378,UCSD_NEU-DeepGLEAM,2021-01-30
4488,2021-02-06,19403.0,UMass-MechBayes,2021-01-30
4489,2021-02-13,17252.0,UMass-MechBayes,2021-01-30
4490,2021-02-20,14841.0,UMass-MechBayes,2021-01-30
4491,2021-02-27,12688.0,UMass-MechBayes,2021-01-30
4492,2021-02-06,21781.724686109985,UMich-RidgeTfReg,2021-01-30
4493,2021-02-13,20780.89586389222,UMich-RidgeTfReg,2021-01-30
4494,2021-02-20,20536.05126240314,UMich-RidgeTfReg,2021-01-30
4495,2021-02-27,19888.89979908039,UMich-RidgeTfReg,2021-01-30
4496,2021-02-06,20894.0,USC-SI_kJalpha,2021-01-30
4497,2021-02-13,17422.0,USC-SI_kJalpha,2021-01-30
4498,2021-02-20,15568.0,USC-SI_kJalpha,2021-01-30
4499,2021-02-27,13822.0,USC-SI_kJalpha,2021-01-30
4500,2021-02-06,18935.035,UpstateSU-GRU,2021-01-30
4501,2021-02-13,18575.969,UpstateSU-GRU,2021-01-30
4502,2021-02-20,18378.338,UpstateSU-GRU,2021-01-30
4503,2021-02-27,18073.279,UpstateSU-GRU,2021-01-30
4504,2021-02-13,17425.0,Real,2021-02-06
4505,2021-02-20,13192.0,Real,2021-02-06
4506,2021-02-27,13876.0,Real,2021-02-06
4507,2021-03-06,12016.0,Real,2021-02-06
4508,2021-02-13,21190.50878872209,AIpert-pwllnod,2021-02-06
4509,2021-02-20,21020.917915401573,AIpert-pwllnod,2021-02-06
4510,2021-02-27,21007.13182739625,AIpert-pwllnod,2021-02-06
4511,2021-03-06,21151.03924576903,AIpert-pwllnod,2021-02-06
4512,2021-02-13,20405.888,BPagano-RtDriven,2021-02-06
4513,2021-02-20,18848.101,BPagano-RtDriven,2021-02-06
4514,2021-02-27,16697.576,BPagano-RtDriven,2021-02-06
4515,2021-03-06,14219.26,BPagano-RtDriven,2021-02-06
4516,2021-02-13,22575.074,CEID-Walk,2021-02-06
4517,2021-02-20,22980.211,CEID-Walk,2021-02-06
4518,2021-02-27,22839.617,CEID-Walk,2021-02-06
4519,2021-03-06,22582.571,CEID-Walk,2021-02-06
4520,2021-02-13,16170.0,CU-nochange,2021-02-06
4521,2021-02-20,13405.0,CU-nochange,2021-02-06
4522,2021-02-27,11904.0,CU-nochange,2021-02-06
4523,2021-03-06,11583.0,CU-nochange,2021-02-06
4524,2021-02-13,18557.582211836,Caltech-CS156,2021-02-06
4525,2021-02-20,16967.9086760626,Caltech-CS156,2021-02-06
4526,2021-02-27,15968.53081948236,Caltech-CS156,2021-02-06
4527,2021-03-06,15445.676559081536,Caltech-CS156,2021-02-06
4528,2021-02-13,19002.0,Columbia_UNC-SurvCon,2021-02-06
4529,2021-02-20,16224.0,Columbia_UNC-SurvCon,2021-02-06
4530,2021-02-27,13516.0,Columbia_UNC-SurvCon,2021-02-06
4531,2021-03-06,11053.0,Columbia_UNC-SurvCon,2021-02-06
4532,2021-02-13,20827.8613486123,Covid19Sim-Simulator,2021-02-06
4533,2021-02-20,17852.4085379952,Covid19Sim-Simulator,2021-02-06
4534,2021-02-27,15364.9040249342,Covid19Sim-Simulator,2021-02-06
4535,2021-03-06,14118.512696761,Covid19Sim-Simulator,2021-02-06
4536,2021-02-13,18642.0,CovidAnalytics-DELPHI,2021-02-06
4537,2021-02-20,17147.0,CovidAnalytics-DELPHI,2021-02-06
4538,2021-02-27,15541.0,CovidAnalytics-DELPHI,2021-02-06
4539,2021-03-06,13913.0,CovidAnalytics-DELPHI,2021-02-06
4540,2021-02-13,21646.8598,DDS-NBDS,2021-02-06
4541,2021-02-20,24004.8198,DDS-NBDS,2021-02-06
4542,2021-02-27,25119.0576,DDS-NBDS,2021-02-06
4543,2021-03-06,26593.2544,DDS-NBDS,2021-02-06
4544,2021-02-13,20470.05,GT-DeepCOVID,2021-02-06
4545,2021-02-20,16911.79,GT-DeepCOVID,2021-02-06
4546,2021-02-27,15278.77,GT-DeepCOVID,2021-02-06
4547,2021-03-06,16198.39,GT-DeepCOVID,2021-02-06
4548,2021-02-13,22498.0,IowaStateLW-STEM,2021-02-06
4549,2021-02-20,21860.0,IowaStateLW-STEM,2021-02-06
4550,2021-02-27,21374.0,IowaStateLW-STEM,2021-02-06
4551,2021-03-06,20935.0,IowaStateLW-STEM,2021-02-06
4552,2021-02-13,17230.759815692993,JHUAPL-Bucky,2021-02-06
4553,2021-02-20,16672.97805331177,JHUAPL-Bucky,2021-02-06
4554,2021-02-27,13768.79556068867,JHUAPL-Bucky,2021-02-06
4555,2021-03-06,10687.530899520598,JHUAPL-Bucky,2021-02-06
4556,2021-02-13,18141.51578019285,JHU_IDD-CovidSP,2021-02-06
4557,2021-02-20,17183.207869174603,JHU_IDD-CovidSP,2021-02-06
4558,2021-02-27,15704.039321662074,JHU_IDD-CovidSP,2021-02-06
4559,2021-03-06,13742.210778947176,JHU_IDD-CovidSP,2021-02-06
4560,2021-02-13,16944.3,Karlen-pypm,2021-02-06
4561,2021-02-20,14371.4,Karlen-pypm,2021-02-06
4562,2021-02-27,12023.4,Karlen-pypm,2021-02-06
4563,2021-03-06,9956.1,Karlen-pypm,2021-02-06
4564,2021-02-13,18044.5,LANL-GrowthRate,2021-02-06
4565,2021-02-20,15083.5,LANL-GrowthRate,2021-02-06
4566,2021-02-27,12501.5,LANL-GrowthRate,2021-02-06
4567,2021-03-06,10848.5,LANL-GrowthRate,2021-02-06
4568,2021-02-13,20008.0012251426,LNQ-ens1,2021-02-06
4569,2021-02-20,18560.21987354434,LNQ-ens1,2021-02-06
4570,2021-02-27,16978.525765613154,LNQ-ens1,2021-02-06
4571,2021-03-06,15656.738455075005,LNQ-ens1,2021-02-06
4572,2021-02-13,20600.0,MIT_CritData-GBCF,2021-02-06
4573,2021-02-20,20052.0,MIT_CritData-GBCF,2021-02-06
4574,2021-02-27,20376.0,MIT_CritData-GBCF,2021-02-06
4575,2021-03-06,19986.0,MIT_CritData-GBCF,2021-02-06
4576,2021-02-13,21337.00984684889,MIT_ISOLAT-Mixtures,2021-02-06
4577,2021-02-20,20222.110181192125,MIT_ISOLAT-Mixtures,2021-02-06
4578,2021-02-27,18775.86773070421,MIT_ISOLAT-Mixtures,2021-02-06
4579,2021-03-06,17078.27126645428,MIT_ISOLAT-Mixtures,2021-02-06
4580,2021-02-13,19162.4529238611,MOBS-GLEAM_COVID,2021-02-06
4581,2021-02-20,17957.67358594068,MOBS-GLEAM_COVID,2021-02-06
4582,2021-02-27,16613.653700207255,MOBS-GLEAM_COVID,2021-02-06
4583,2021-03-06,15233.024654004354,MOBS-GLEAM_COVID,2021-02-06
4584,2021-02-13,20798.62893268617,Microsoft-DeepSTIA,2021-02-06
4585,2021-02-20,20319.352777678905,Microsoft-DeepSTIA,2021-02-06
4586,2021-02-27,20463.135624181086,Microsoft-DeepSTIA,2021-02-06
4587,2021-03-06,20415.20800868036,Microsoft-DeepSTIA,2021-02-06
4588,2021-02-13,18203.288524,OliverWyman-Navigator,2021-02-06
4589,2021-02-20,17304.90048,OliverWyman-Navigator,2021-02-06
4590,2021-02-27,16406.617105,OliverWyman-Navigator,2021-02-06
4591,2021-03-06,15156.76336,OliverWyman-Navigator,2021-02-06
4592,2021-02-13,21545.5,PSI-DRAFT,2021-02-06
4593,2021-02-20,20780.0,PSI-DRAFT,2021-02-06
4594,2021-02-27,19754.0,PSI-DRAFT,2021-02-06
4595,2021-03-06,18485.0,PSI-DRAFT,2021-02-06
4596,2021-02-13,19342.55689172441,QJHong-Encounter,2021-02-06
4597,2021-02-20,17306.021354221797,QJHong-Encounter,2021-02-06
4598,2021-02-27,15707.9717981586,QJHong-Encounter,2021-02-06
4599,2021-03-06,14308.879488451872,QJHong-Encounter,2021-02-06
4600,2021-02-13,20776.3391426699,RPI_UW-Mob_Collision,2021-02-06
4601,2021-02-20,20530.7483919602,RPI_UW-Mob_Collision,2021-02-06
4602,2021-02-27,20082.1032019503,RPI_UW-Mob_Collision,2021-02-06
4603,2021-03-06,19617.944731636,RPI_UW-Mob_Collision,2021-02-06
4604,2021-02-13,19626.31,RobertWalraven-ESG,2021-02-06
4605,2021-02-20,18340.02,RobertWalraven-ESG,2021-02-06
4606,2021-02-27,17066.36,RobertWalraven-ESG,2021-02-06
4607,2021-03-06,15837.49,RobertWalraven-ESG,2021-02-06
4608,2021-02-13,17236.0,SigSci-TS,2021-02-06
4609,2021-02-20,15479.0,SigSci-TS,2021-02-06
4610,2021-02-27,13314.0,SigSci-TS,2021-02-06
4611,2021-03-06,11707.0,SigSci-TS,2021-02-06
4612,2021-02-13,16257.0,SteveMcConnell-CovidComplete,2021-02-06
4613,2021-02-20,14546.0,SteveMcConnell-CovidComplete,2021-02-06
4614,2021-02-27,14487.0,SteveMcConnell-CovidComplete,2021-02-06
4615,2021-03-06,12845.0,SteveMcConnell-CovidComplete,2021-02-06
4616,2021-02-13,18489.93,TTU-squider,2021-02-06
4617,2021-02-20,17158.057,TTU-squider,2021-02-06
4618,2021-02-27,15678.388,TTU-squider,2021-02-06
4619,2021-03-06,14139.825,TTU-squider,2021-02-06
4620,2021-02-13,16232.0,UA-EpiCovDA,2021-02-06
4621,2021-02-20,13752.0,UA-EpiCovDA,2021-02-06
4622,2021-02-27,11320.0,UA-EpiCovDA,2021-02-06
4623,2021-03-06,9208.0,UA-EpiCovDA,2021-02-06
4624,2021-02-13,20267.419442443235,UCLA-SuEIR,2021-02-06
4625,2021-02-20,15569.93223578966,UCLA-SuEIR,2021-02-06
4626,2021-02-27,12149.139161500672,UCLA-SuEIR,2021-02-06
4627,2021-03-06,9731.40198278299,UCLA-SuEIR,2021-02-06
4628,2021-02-13,26372.0,UCM_MESALab-FoGSEIR,2021-02-06
4629,2021-02-20,28156.0,UCM_MESALab-FoGSEIR,2021-02-06
4630,2021-02-27,30023.0,UCM_MESALab-FoGSEIR,2021-02-06
4631,2021-03-06,31973.0,UCM_MESALab-FoGSEIR,2021-02-06
4632,2021-02-13,19746.56261546607,UCSD_NEU-DeepGLEAM,2021-02-06
4633,2021-02-20,18598.69338332542,UCSD_NEU-DeepGLEAM,2021-02-06
4634,2021-02-27,17301.490158234614,UCSD_NEU-DeepGLEAM,2021-02-06
4635,2021-03-06,15985.412611338872,UCSD_NEU-DeepGLEAM,2021-02-06
4636,2021-02-13,18060.0,UMass-MechBayes,2021-02-06
4637,2021-02-20,15412.0,UMass-MechBayes,2021-02-06
4638,2021-02-27,12949.0,UMass-MechBayes,2021-02-06
4639,2021-03-06,10743.0,UMass-MechBayes,2021-02-06
4640,2021-02-13,20347.622975459846,UMich-RidgeTfReg,2021-02-06
4641,2021-02-20,18560.42423186591,UMich-RidgeTfReg,2021-02-06
4642,2021-02-27,16655.788156842755,UMich-RidgeTfReg,2021-02-06
4643,2021-03-06,15363.620271586464,UMich-RidgeTfReg,2021-02-06
4644,2021-02-13,18147.0,USC-SI_kJalpha,2021-02-06
4645,2021-02-20,15076.0,USC-SI_kJalpha,2021-02-06
4646,2021-02-27,12993.0,USC-SI_kJalpha,2021-02-06
4647,2021-03-06,11165.0,USC-SI_kJalpha,2021-02-06
